,nid,title,department,staff,time,text
1362,11362,教育部檢送「111年度原住民族文化優良教案甄選實施計畫」1份，請鼓勵相關人員踴躍報名參加，詳如說明，請參閱。,教務處,實研幹事,2022-04-14 11:20:38,主旨：教育部檢送「111年度原住民族文化優良教案甄選實施計畫」1份，請鼓勵相關人員踴躍報名參加，詳如說明，請詳閱說明及附件。說明：一、「111年度原住民族文化優良教案甄選實施計畫」相關資訊如下：      (一)參加對象：            1.高級中等以下學校之現職教師、代理（課）教師、專職族語老師及族語教學支援工作人員。            2.大專院校之教育相關系所、各師資培育大學修習教育學程之學生、實習學生。            3.相關教育人員或團體（含部落工藝師、文化工作者、文化指導員、部落耆老等）。      (二)參加類組：分為實驗教育組及非實驗教育組，每組再依教育階段別分成國小、國中及高中，並設計適合該類組學生之教案。      (三)評選主題：包含原住民族語言文學之保存及傳承、部落與原住民族之歷史經驗、原住民族之名制、傳統制度組織運作或其現代轉化、原住民族藝術與樂舞、原住民族土地與生態智慧、                               原住民族營生模式。部落倫理與信仰、其他與原住民族相關之議題等8項。      (四)辦理期程：           1.報名及收件方式：自即日起至111年5月31日(二)凌晨23時59分截止。           2.評選成績公告：111年9月30日(五)前公告。           3.頒獎典禮：預定於111年12月7日(三)辦理。二、請直轄市政府教育局及縣市政府協助轉知所轄學校相關教師等踴躍報名參加。三、本案甄選承辦單位為國立臺中教育大學，相關問題請逕洽該校原住民族教育及文化研究中心張玉韻小姐，聯絡電話：04-22188194。
1363,11363,轉知教育部辦理111學年度中小學科學教育計畫補助案,教務處,設備組長,2022-04-14 12:08:23,轉知教育部辦理111學年度中小學科學教育計畫補助案，鼓勵本校教師提出申請，有意申請者請在5月12日(四)前聯繫教務處設備組，詳情請參考公告附件。111科學教育計畫申請公文.111學年度中小學科學教育計畫
1364,11364,【高三升學】110年高三學習歷程「課程學習成果」學生確認通知,教務處,註冊組長,2022-04-14 13:28:30,為確認110年高三學習歷程課程學習成果是否正確，請學生於4 / 19(二)1100前依照以下方式進入臺北市學生學習歷程檔案系統確認。為確認110年高三學習歷程課程學習成果是否正確，請學生於4 / 19(二)1100前依照以下方式進入臺北市學生學習歷程檔案系統確認。請務必於時限內確認完畢，未確認則視同資料正確，將以該份資料上傳至中央資料庫。請務必於時限內確認完畢，未確認則視同資料正確，將以該份資料上傳至中央資料庫。未確認則視同資料正確，將以該份資料上傳至中央資料庫(一)    進入臺北市學生學習歷程檔案系統https://e-portfolio.cooc.tp.edu.tw/Index.do。(一)        進入臺北市學生學習歷程檔案系統https://e-portfolio.cooc.tp.edu.tw/Index.do。   (帳密請使用單一簽證，建議勿於最後一天才確認)   (帳密請使用單一簽證，建議勿於最後一天才確認)(二)    進入介面後請選擇-查詢學習成果提交中央資料庫記錄。(二)        進入介面後請選擇-查詢學習成果提交中央資料庫記錄。(三)    請於確認期限完成( 4 / 19星期二1100前)。(三)        請於確認期限完成( 4 / 19星期二1100前)。(四)    查看(四)        查看學習成果無誤後請按確認送出。無誤後請按確認送出。(五)    資料有誤請務必先至註冊組詢問，確認後若有誤才於系統提交錯誤回報，註冊組會進行後續處理。(五)        資料有誤請務必先至註冊組詢問，確認後若有誤才於系統提交錯誤回報，註冊組會進行後續處理。
1365,11365,教育部辦理111年閩南語語能力認證考試，請鼓勵所屬教師、本土語言教學支援工作人員及學生踴躍報考，請參閱。,教務處,實研幹事,2022-04-15 08:17:51,主旨：教育部辦理111年閩南語語能力認證考試，請鼓勵所屬教師、本土語言教學支援工作人員及學生踴躍報考，請詳閱說明。說明：一、旨揭考試今年首次採「分卷分天」辦理，A卷訂於111年8月6日（星期六）進行測驗；B、C卷訂於8月7日（星期日）進行測驗。惟考試形式並未改變，       仍維持一人只能報考一種卷別，請考生於報名時多加留意。二、網路報名時間自111年4月11日上午9時起至同年5月6日下午5時止，並提供團體報名服務。請貴校惠予協助轉知所屬教師、學生、       本土語言教學支援工作人員踴躍報名；為鼓勵學生報考，19歲（含）以下考生免繳報名費。 請惠予協助將相關訊息登載於電子跑馬燈、布告欄等處進行宣傳。三、本次考試針對團體報名另有獎勵措施，請鼓勵並協助學生進行團報作業，團體代表人有機會獲得本考試專屬設計獎勵品（限量500份）。       發放原則以團報人數最多者依序發給，總試務中心將於111年7月上詢於認證官網公告獲獎名單，並於111年7月中詢統一寄送。四、有關考試簡章、報名系統及相關資訊登載於「教育部111閩南語語言能力認證考試」網坫（https://blgjts.moe.edu.tw），或電洽總務中心服務專線：0800-699-566     （免付費）/（02）749-3664；服務信箱：blg.sce@deps.ntnu.edu.tw。
1366,11366,國立臺灣師範大學辦理「111年度第1次原住民族語言能力認證測驗補助交通、住宿及工作費實施計畫」1份，請參閱。,教務處,實研幹事,2022-04-15 08:20:38,主旨：國立臺灣師範大學辦理「111年度第1次原住民族語言能力認證測驗補助交通、住宿及工作費實施計畫」1份，請詳閱附件。說明：依據教育部111年3月31日臺教綜（六）字第1110033540號函（如附件）辦理。
1367,11367,臺北市政府原住民族事務委員會檢送「111年度原住民族語言推廣人員甄選簡章」（第3次公告）1份，請參閱。,教務處,實研幹事,2022-04-15 08:22:18,"主旨：臺北市政府原住民族事務委員會檢送「111年度原住民族語言推廣人員甄選簡章」（第3次公告）1份，請詳閱說明及附件。說明：一、報名資訊：       (一)職稱：原住民族語言推廣人員。       (二)資格條件：具原住民族委員會於102年12月31日前核發之「原住民族語言能力認證考試」合格證書，或103年1月1日以後核發之                              「原住民族語言能力認證測驗」                               高級以上合格證書者。二、報名日期：自公告日起至111年4月19日（星期二）止（逾期恕不受理）。三、甄選名額：不限族別1名、阿美族1名、布農族1名，共3名，推廣地區為本市文山區、南港區、內湖區、士林區及北投區（原住民人口達                          1,500人以上非原住民族地區鄉鎮市區）。四、工作內容：「營造族語友善環境」、「協助機關推動族語復振工作」、「語料採集及紀錄」、「族語聚會所」、「族語學習家庭」、                         「族語傳習教室」等。五、薪資待遇：      (一)薪資：月薪起薪為新臺幣（以下同）3萬6,000元（含勞健保自付額），並按年資及考核調薪，如具「原住民族語言能力認證測驗」                       薪傳級或優級以上合格證書者，每月加給3,000元。      (二)年終獎金：1.5個月薪資（依實際到職月份比例計算）。六、通過書面審查者，甫通知參加第二階段面試，面試時間及地點另行通知。七、如有相關問題，請洽承辦人（02）2720-6001分機28劉先生。"
1368,11368,國立臺南女中 110學年高中優質化計畫辦理D-1-2 資訊融入教學發展子計畫之「OK Google！數位新世代之Chromebook教學超能力」線上研習,教務處,陳韻萍,2022-04-15 08:49:58,
1369,11369,111學年度普通型高級中等校海洋教育議題融入課程與教學研發基地徵選,教務處,陳韻萍,2022-04-15 09:01:45,
1370,11370,臺北市教師研習中心 研習班異動訊息-108課綱設計思考與素養教學實踐增能研習班  調整為線上課程,教務處,陳韻萍,2022-04-15 09:09:36,
1371,11371,金融監督管理委員會（以下簡稱金管會）與本署合作辦理之「111年度高級中等學校金融基礎教育課程模組推廣試辦計畫」,教務處,陳韻萍,2022-04-15 09:21:10,
1372,11372,「媒事警查證-媒體素養工作坊」教師研習訊息,教務處,陳韻萍,2022-04-15 09:24:58,
1373,11373,「課綱推動【素養教學及ICT教學策略】主題系列工作坊教育部藝術生活學科中心暨高雄市政府教育局十二年國教課程發展團隊110學年度第二學期南區高中藝術生活教師增能研習」實施計畫,教務處,陳韻萍,2022-04-15 09:28:16,
1374,11374,轉知-函轉臺南市政府教育局教師轉任、介聘年限及相關個別介聘規定，務請貴校有意申請介聘至該市教師，宜審慎選填志願,人事室,人事助理,2022-04-15 09:33:05,一、依據臺南市政府教育局111年4月12日南市教課(二)字第1110483435號函辦理。一、依據臺南市政府教育局111年4月12日南市教課(二)字第1110483435號函辦理。二、檢附臺南市政府教育局原函及臺南市立國民中學及國民小學合聘(巡迴)教師計畫各1份。二、檢附臺南市政府教育局原函及臺南市立國民中學及國民小學合聘(巡迴)教師計畫各1份。
1375,11375,「東海大學人文工作坊」研習活動  辦理線上同步課程,教務處,陳韻萍,2022-04-15 09:34:18,
1376,11376,[高三升學]轉知嶺東科技大學111學年度新生入學成績優異助學金資訊,教務處,註冊組幹事,2022-04-15 09:47:09,嶺東科技大學111學年度新生入學成績優異助學金資訊嶺東科技大學111學年度新生入學成績優異助學金資訊說明：說明：一、嶺東科技大學111學年度特提供新生入學成績優異助學金方案計新台幣捌仟萬元（如附件）。一、嶺東科技大學111學年度特提供新生入學成績優異助學金方案計新台幣捌仟萬元（如附件）。二、該校網址：http://www.ltu.edu.tw/二、該校網址：http://www.ltu.edu.tw/
1377,11377,教育部運算思維推動計畫辦理 「運算思維與教學活動推廣課程」 線上非同步推廣課程,教務處,陳韻萍,2022-04-15 09:53:09,
1378,11378,臺北市國民教育輔導團人權教育輔導小組辦理「人權教育與修復式正義」研習計畫- 線上研習,教務處,陳韻萍,2022-04-15 09:57:45,
1379,11379,[高三升學]轉知臺灣海洋大學111學年度單獨招收身心障礙學生招生資訊,教務處,註冊組幹事,2022-04-15 09:55:48,臺灣海洋大學111學年度單獨招收身心障礙學生招生資訊臺灣海洋大學111學年度單獨招收身心障礙學生招生資訊說明：說明：一、相關招生資訊如下：一、相關招生資訊如下：(一)網路登錄報名基本資料及時間：自111年05月02日（星期一）上午8時起至05月13日（星期五）下午3時止，報名網址：該校【招生資訊網】（https://admission.ntou.edu.tw/ ）服務系統→【身心障礙單獨招生報名系統】。(一)網路登錄報名基本資料及時間：自111年05月02日（星期一）上午8時起至05月13日（星期五）下午3時止，報名網址：該校【招生資訊網】（https://admission.ntou.edu.tw/ ）服務系統→【身心障礙單獨招生報名系統】。(二)網路上傳報名文件：上傳時間至111年05月13日（星期五）下午05時止，含報考資格必要文件及學系指定書面審查應繳資料。(二)網路上傳報名文件：上傳時間至111年05月13日（星期五）下午05時止，含報考資格必要文件及學系指定書面審查應繳資料。(三)招生對象及考試方式：不設障礙類別，採面試及書面審查。(三)招生對象及考試方式：不設障礙類別，採面試及書面審查。(四)招生學系及名額：資訊工程學系2名、通訊與導航工程學系2名、海洋法政學士學位學程3名，共計7名。招生學系相關介紹，請參考以下網址：(四)招生學系及名額：資訊工程學系2名、通訊與導航工程學系2名、海洋法政學士學位學程3名，共計7名。招生學系相關介紹，請參考以下網址：資訊工程學系：https://cse.ntou.edu.tw/。資訊工程學系：https://cse.ntou.edu.tw/。通訊與導航工程學系：https://cnce.ntou.edu.tw/。通訊與導航工程學系：https://cnce.ntou.edu.tw/。海洋法政學士學位學程：https://dolp.ntou.edu.tw/。海洋法政學士學位學程：https://dolp.ntou.edu.tw/。二、招生簡章請參閱附件，相關訊息可至該校【招生資訊網】查詢，網址：https://admission.ntou.edu.tw/info.aspx?v=2298 。二、招生簡章請參閱附件，相關訊息可至該校【招生資訊網】查詢，網址：https://admission.ntou.edu.tw/info.aspx?v=2298 。三、招生諮詢服務請洽該校教務處招生組，聯絡電話：（02）24622192轉分機1025~1033。三、招生諮詢服務請洽該校教務處招生組，聯絡電話：（02）24622192轉分機1025~1033。
